title,date,author
မဲဆောက်ရောက် မြန်မာနိုင်ငံသားများ ဦးဆောင်ကာ အကြမ်းဖက် စစ်ကောင်စီကို ICC တွင် အရေးယူနိုင်ရေး ချီတက် ဆန္ဒပြ,"September 30, 2022",Yangon Khit Thit News Agency -
မုံရွာ တော်လှန် လူငယ်များ ကွန်ယက်မှ အကြမ်းဖက် စစ်ကောင်စီ ဖြုတ်ချရေး ဆန္ဒပြ,"September 29, 2022",Yangon Khit Thit News Agency -
အောင်လံလွှင့်မည် ရွှေရေကြည် သပိတ် စစ်ကြောင်း ဖက်ဆစ် စစ်တပ် တော်လှန်ရေး ချီတက် ဆန္ဒပြ,"September 29, 2022",Yangon Khit Thit News Agency -
အားမာန်သစ် လူထု သပိတ် စစ်ကြောင်း စစ်အာဏာရှင် တော်လှန်ရေး ချီတက် ဆန္ဒပြ,"September 29, 2022",Yangon Khit Thit News Agency -
ယင်းမာပင် မြောက်ပိုင်း ရွာပေါင်းစုံ သပိတ် စစ်ကြောင်း စစ်အာဏာရှင် ဆန့်ကျင်ရေး ချီတက် ဆန္ဒပြ,"September 29, 2022",Yangon Khit Thit News Agency -
ကလေးမြို့ ပင်မသပိတ် အင်အားစုများ ဦးဆောင်ကာ လူထု ဟောပြောပွဲများ ပြုလုပ်,"September 29, 2022",Yangon Khit Thit News Agency -
ချင်းတွင်းမြစ် အနောက်ဘက်ကမ်း သပိတ် စစ်ကြောင်း အကြမ်းဖက် စစ်ကောင်စီ ဖြုတ်ချရေး ချီတက် ဆန္ဒပြ,"September 29, 2022",Yangon Khit Thit News Agency -
ယင်းမာပင် မြောက်ပိုင်း ရွာပေါင်းစုံ သပိတ် စစ်ကြောင်း စစ်အာဏာရှင် ဆန့်ကျင်ရေး ချီတက် ဆန္ဒပြ,"September 29, 2022",Yangon Khit Thit News Agency -
ရန်ကုန်မီးပွိုင့်တွင် စစ်အာဏာရှင်ဆန့်ကျင်ရေး စာ တန်း ချိတ်,"September 29, 2022",Yangon Khit Thit News Agency -
ရွှေနွယ်သွေး သပိတ် စစ်ကြောင်း ဖက်ဆစ် စစ်တပ် တော်လှန်ရေး ချီတက် ဆန္ဒပြ,"September 29, 2022",Yangon Khit Thit News Agency -
ကနီ ဒေသခံ ပြည်သူများ ကုန်စျေးနှုန်းနှင့် အတူ စစ်အာဏာရှင်စနစ်ပါ ဖြုတ်ချရေး ကမ်ပိန်း လှုပ်ရှားမှု ပြုလုပ်,"September 29, 2022",Yangon Khit Thit News Agency -
ပြည်ကြီးတံခွန် သပိတ် အင်အားစုများ အကြမ်းဖက် စစ်ကောင်စီ ဖြုတ်ချရေး ဆန္ဒပြ,"September 29, 2022",Yangon Khit Thit News Agency -
အာဏာရှင် စနစ်မလိုလား မြတ်ဗုဒ္ဓ သားတော်များ သပိတ် အင်အားမှ ဖက်ဆစ် စစ်တပ် တော်လှန်ရေး လှုပ်ရှားမှု ပြုလုပ်,"September 29, 2022",Yangon Khit Thit News Agency -
သံဃသမဂ္ဂ ဆရာတော်များ စစ်အာဏာရှင် တော်လှန်ရေး လှုပ်ရှားမှု ပြုလုပ်,"September 29, 2022",Yangon Khit Thit News Agency -
ယင်းမာပင်-ဆားလင်းကြီး ရွာပေါင်းစုံ သပိတ် စစ်ကြောင်း ဖက်ဆစ် စစ်တပ် တော်လှန်ရေး ချီတက် ဆန္ဒပြ,"September 29, 2022",Yangon Khit Thit News Agency -
တန့်ဆည်တွင် “ရွာကိုပဲ မီးရှို့လို့ရမယ် တော်လှန်စိတ်ကို မီးရှို့မရဘူး ” ကြွေးကြော်သံဖြင့် စစ်အာဏာရှင် ဆန့်ကျင်ရေး ချီတက် သပိတ်မှောက်,"September 29, 2022",Yangon Khit Thit News Agency -
မြိုင်တွင် “ဒီမိုကရေစီကို စျေးမဆစ်နဲ့ အကုန်ရရင်ရမရရင်ဘာတစ်ခုမှမလိုချင်ဘူး” ကြွေးကြော်သံဖြင့် ချီတက်,"September 28, 2022",Yangon Khit Thit News Agency -
ဇေယျာတိုင်း ၅ / သပိတ်စစ်ကြောင်းက စစ်အာဏာရှင်ချေမှုန်းရေး ယနေ့ညနေပိုင်း ချီတက် သပိတ်မှောက်ကြသည်။,"September 28, 2022",Yangon Khit Thit News Agency -
ပုလဲတွင် “တကြိမ်လောင်ကျွမ်းတိုင်း အတောင်အသစ်တစုံပြန်ပေါက်မဲ့ ၅/ဖီးနစ်ငှက်တွေ ” ဘန်နာကိုကိုင်ဆောင်ကာ ချီတက်ဆန္ဒပြခဲ့,"September 28, 2022",Yangon Khit Thit News Agency -
ရွှေရေကြည် သပိတ် စစ်ကြောင်း ဖက်ဆစ် စစ်တပ် တော်လှန်ရေး ချီတက် ဆန္ဒပြ,"September 28, 2022",Yangon Khit Thit News Agency -
ကယ်တင်ရှင်မရှာ ဒို့ကျေးရွာ သပိတ် စစ်ကြောင်း စစ်အာဏာရှင် တော်လှန်ရေး ချီတက် ဆန္ဒပြ,"September 28, 2022",Yangon Khit Thit News Agency -
ထီးလင်းမြို့မရဲစခန်းမှ ရဲတပ်သား ၁ ဦး လက်နက်အပြည့်အစုံဖြင့် CDM ဝင်၊ ငွေကျပ် သိန်း ၆၀ အခမ်းအနားဖြင့်ချီးမြှင့်,"September 28, 2022",Yangon Khit Thit News Agency -
ချင်းတွင်းမြစ် အနောက်ဘက်ကမ်း သပိတ် စစ်ကြောင်း ဖက်ဆစ် စစ်တပ် တော်လှန်ရေး ချီတက် ဆန္ဒပြ,"September 28, 2022",Yangon Khit Thit News Agency -
လက်ပံတောင်းတောင်ဒေသ လူထု သပိတ် စစ်ကြောင်း စစ်အာဏာရှင် တော်လှန်ရေး ချီတက် ဆန္ဒပြ,"September 28, 2022",Yangon Khit Thit News Agency -
ရွှေနွယ်သွေး သပိတ်စစ်ကြောင်း ဖက်ဆစ် စစ်တပ် တော်လှန်ရေး ချီတက် ဆန္ဒပြ,"September 28, 2022",Yangon Khit Thit News Agency -
ပြည်ကြီးတံခွန် သပိတ် အင်အားစုများ ဖက်ဆစ် စစ်တပ် တော်လှန်ရေး ဆန္ဒပြ,"September 28, 2022",Yangon Khit Thit News Agency -
သံဃသမဂ္ဂ ဆရာတော်များ စစ်အာဏာရှင် တော်လှန်ရေး လှုပ်ရှားမှု ပြုလုပ်,"September 28, 2022",Yangon Khit Thit News Agency -
